account_id,hotel_name,city,subject_line,hook,personalization_line,give_first_line,relevance_line,proof_line,low_friction_cta,cold_email,followup_email,primary_email_goal,email_angle,cta_type,variant_id,test_batch,reply_outcome,ranking_score,priority_band,why_not_top_tier,rank_bucket,rank_bucket_reason,ranking_reason,review_bucket,review_flag,review_reason,active_icp_profile,source_file
acc_d793d3777664,L'Auberge Angara - Bed and Breakfast,Glenwood,L'Auberge Angara - Bed and Breakfast: krátky postreh,Pozeral som sa na L'Auberge Angara - Bed and Breakfast v lokalite Glenwood.,Pozeral som sa na L'Auberge Angara - Bed and Breakfast v lokalite Glenwood.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Glenwood, s prioritou Low (6.13), s hodnotením 3.9/5 z 43 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na L'Auberge Angara - Bed and Breakfast v lokalite Glenwood.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Glenwood, s prioritou Low (6.13), s hodnotením 3.9/5 z 43 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre L'Auberge Angara - Bed and Breakfast.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,61.27,Low,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,strong_icp_fit | independent_signal | preferred_hotel_type | out_of_profile_geography,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_37177bb7e317,Mercure Sydney Manly Warringah,Brookvale,Mercure Sydney Manly Warringah: krátky postreh,Pozeral som sa na Mercure Sydney Manly Warringah v lokalite Brookvale.,Pozeral som sa na Mercure Sydney Manly Warringah v lokalite Brookvale.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Brookvale, s prioritou Low (6.11), s hodnotením 3.8/5 z 351 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Mercure Sydney Manly Warringah v lokalite Brookvale.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Brookvale, s prioritou Low (6.11), s hodnotením 3.8/5 z 351 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Mercure Sydney Manly Warringah.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,61.06,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_edda49a86c53,Mercure Sydney Rouse Hill,Rouse Hill,Mercure Sydney Rouse Hill: krátky postreh,Pozeral som sa na Mercure Sydney Rouse Hill v lokalite Rouse Hill.,Pozeral som sa na Mercure Sydney Rouse Hill v lokalite Rouse Hill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rouse Hill, s prioritou Low (6.1), s hodnotením 4.4/5 z 281 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Mercure Sydney Rouse Hill v lokalite Rouse Hill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rouse Hill, s prioritou Low (6.1), s hodnotením 4.4/5 z 281 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Mercure Sydney Rouse Hill.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,61.04,Low,chain_signal | geo_mismatch,C,chain_signal | geo_mismatch,review_fit | preferred_hotel_type | out_of_profile_geography | has_website,manual_review,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_502d8dcb07c3,Riverstone Hotel,Riverstone,Riverstone Hotel: krátky postreh,Pozeral som sa na Riverstone Hotel v lokalite Riverstone.,Pozeral som sa na Riverstone Hotel v lokalite Riverstone.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Riverstone, s prioritou Low (6.1), s hodnotením 4.3/5 z 648 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Riverstone Hotel v lokalite Riverstone.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Riverstone, s prioritou Low (6.1), s hodnotením 4.3/5 z 648 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Riverstone Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.96,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_0fd3e0234b8d,Bligh Park Hotel,South Windsor,Bligh Park Hotel: krátky postreh,Pozeral som sa na Bligh Park Hotel v lokalite South Windsor.,Pozeral som sa na Bligh Park Hotel v lokalite South Windsor.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite South Windsor, s prioritou Low (6.1), s hodnotením 4.3/5 z 672 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Bligh Park Hotel v lokalite South Windsor.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite South Windsor, s prioritou Low (6.1), s hodnotením 4.3/5 z 672 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Bligh Park Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.96,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_6e11102e1c2e,Blue Gum Hotel,Waitara,Blue Gum Hotel: krátky postreh,Pozeral som sa na Blue Gum Hotel v lokalite Waitara.,Pozeral som sa na Blue Gum Hotel v lokalite Waitara.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Waitara, s prioritou Low (6.09), s hodnotením 4.1/5 z 1669 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Blue Gum Hotel v lokalite Waitara.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Waitara, s prioritou Low (6.09), s hodnotením 4.1/5 z 1669 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Blue Gum Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.92,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_3e28893ce61c,Bidwill Hotels,Bidwill,Bidwill Hotels: krátky postreh,Pozeral som sa na Bidwill Hotels v lokalite Bidwill.,Pozeral som sa na Bidwill Hotels v lokalite Bidwill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bidwill, s prioritou Low (6.09), s hodnotením 4.1/5 z 579 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Bidwill Hotels v lokalite Bidwill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bidwill, s prioritou Low (6.09), s hodnotením 4.1/5 z 579 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Bidwill Hotels.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.92,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_a4468cb61d99,The Woodstock Hotel,Rooty Hill,The Woodstock Hotel: krátky postreh,Pozeral som sa na The Woodstock Hotel v lokalite Rooty Hill.,Pozeral som sa na The Woodstock Hotel v lokalite Rooty Hill.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rooty Hill, s prioritou Low (6.09), s hodnotením 4.5/5 z 449 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na The Woodstock Hotel v lokalite Rooty Hill.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Rooty Hill, s prioritou Low (6.09), s hodnotením 4.5/5 z 449 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre The Woodstock Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.9,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_9c4955491ff6,Visy Dior Hotels International,Norwest,Visy Dior Hotels International: krátky postreh,Pozeral som sa na Visy Dior Hotels International v lokalite Norwest.,Pozeral som sa na Visy Dior Hotels International v lokalite Norwest.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Norwest, s prioritou Low (6.09), s hodnotením 4.0/5 z 954 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Visy Dior Hotels International v lokalite Norwest.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Norwest, s prioritou Low (6.09), s hodnotením 4.0/5 z 954 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Visy Dior Hotels International.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.9,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_96ae5651c834,St Marys Park View Motel,St Marys,St Marys Park View Motel: krátky postreh,Pozeral som sa na St Marys Park View Motel v lokalite St Marys.,Pozeral som sa na St Marys Park View Motel v lokalite St Marys.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite St Marys, s prioritou Low (6.09), s hodnotením 4.3/5 z 455 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na St Marys Park View Motel v lokalite St Marys.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite St Marys, s prioritou Low (6.09), s hodnotením 4.3/5 z 455 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre St Marys Park View Motel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.87,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_613ba00d1541,Kingswood Hotel,Kingswood,Kingswood Hotel: krátky postreh,Pozeral som sa na Kingswood Hotel v lokalite Kingswood.,Pozeral som sa na Kingswood Hotel v lokalite Kingswood.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Kingswood, s prioritou Low (6.07), s hodnotením 4.0/5 z 392 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Kingswood Hotel v lokalite Kingswood.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Kingswood, s prioritou Low (6.07), s hodnotením 4.0/5 z 392 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Kingswood Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.68,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_4d0b43ae151e,ValueSuites Penrith,Emu Plains,ValueSuites Penrith: krátky postreh,Pozeral som sa na ValueSuites Penrith v lokalite Emu Plains.,Pozeral som sa na ValueSuites Penrith v lokalite Emu Plains.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Emu Plains, s prioritou Low (6.06), s hodnotením 4.1/5 z 315 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na ValueSuites Penrith v lokalite Emu Plains.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Emu Plains, s prioritou Low (6.06), s hodnotením 4.1/5 z 315 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre ValueSuites Penrith.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.55,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_5d20c32aa7ce,Hawkesbury Race Club Motel,Richmond,Hawkesbury Race Club Motel: krátky postreh,Pozeral som sa na Hawkesbury Race Club Motel v lokalite Richmond.,Pozeral som sa na Hawkesbury Race Club Motel v lokalite Richmond.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (6.05), s hodnotením 4.5/5 z 253 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Hawkesbury Race Club Motel v lokalite Richmond.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (6.05), s hodnotením 4.5/5 z 253 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Hawkesbury Race Club Motel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.51,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_e893732ee4d6,The Ascot Motel,Wahroonga,The Ascot Motel: krátky postreh,Pozeral som sa na The Ascot Motel v lokalite Wahroonga.,Pozeral som sa na The Ascot Motel v lokalite Wahroonga.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Wahroonga, s prioritou Low (6.05), s hodnotením 3.5/5 z 328 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na The Ascot Motel v lokalite Wahroonga.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Wahroonga, s prioritou Low (6.05), s hodnotením 3.5/5 z 328 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre The Ascot Motel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.46,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_25634bed3c64,Brooklyn Motel,Brooklyn,Brooklyn Motel: krátky postreh,Pozeral som sa na Brooklyn Motel v lokalite Brooklyn.,Pozeral som sa na Brooklyn Motel v lokalite Brooklyn.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Brooklyn, s prioritou Low (6.04), s hodnotením 4.5/5 z 193 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Brooklyn Motel v lokalite Brooklyn.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Brooklyn, s prioritou Low (6.04), s hodnotením 4.5/5 z 193 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Brooklyn Motel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.39,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_142e3a282630,Colonial Motel Richmond,Richmond,Colonial Motel Richmond: krátky postreh,Pozeral som sa na Colonial Motel Richmond v lokalite Richmond.,Pozeral som sa na Colonial Motel Richmond v lokalite Richmond.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (6.04), s hodnotením 4.3/5 z 210 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Colonial Motel Richmond v lokalite Richmond.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Richmond, s prioritou Low (6.04), s hodnotením 4.3/5 z 210 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Colonial Motel Richmond.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.38,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
acc_e3e1814d5b4c,Palm Beach Bed and Breakfast,Palm Beach,Palm Beach Bed and Breakfast: krátky postreh,Pozeral som sa na Palm Beach Bed and Breakfast v lokalite Palm Beach.,Pozeral som sa na Palm Beach Bed and Breakfast v lokalite Palm Beach.,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,"Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Palm Beach, s prioritou Low (6.03), s hodnotením 4.9/5 z 131 recenzií.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.","Dobrý deň,

Pozeral som sa na Palm Beach Bed and Breakfast v lokalite Palm Beach.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Palm Beach, s prioritou Low (6.03), s hodnotením 4.9/5 z 131 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom","Dobrý deň,

jemne sa pripomínam k predošlej správe pre Palm Beach Bed and Breakfast.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",reply_with_permission,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,60.34,Low,geo_mismatch,C,geo_mismatch,review_fit | independent_signal | out_of_profile_geography | has_website,manual_review,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv
